ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    4771        59.4252       209.4846       675.3762        10.8632         -10593.6283       681.6997         0.0000         0.0000         0.0000          -8956.7794         0.0000     -8956.7794     -8956.7794         0.0000            467.7753       465.6465   1000000.0000       467.7753       465.6465
ENERGY:    4772        60.9898       210.2214       675.3431        11.0807         -10592.9959       680.8685         0.0000         0.0000         0.0000          -8954.4924         0.0000     -8954.4924     -8954.4924         0.0000            467.4513       465.2753   1000000.0000       467.4513       465.2753
ENERGY:    4773        59.1179       209.3366       675.4088        10.7945         -10593.7579       682.1021         0.0000         0.0000         0.0000          -8956.9979         0.0000     -8956.9979     -8956.9979         0.0000            467.8539       465.7466   1000000.0000       467.8539       465.7466
ENERGY:    4774        59.1390       209.3469       675.4050        10.8007         -10593.7483       682.0608         0.0000         0.0000         0.0000          -8956.9958         0.0000     -8956.9958     -8956.9958         0.0000            467.8477       465.7383   1000000.0000       467.8477       465.7383
ENERGY:    4775        59.1199       209.3376       675.4084        10.7951         -10593.7570       682.0980         0.0000         0.0000         0.0000          -8956.9980         0.0000     -8956.9980     -8956.9980         0.0000            467.8532       465.7458   1000000.0000       467.8532       465.7458
ENERGY:    4776        59.1196       209.3374       675.4085        10.7950         -10593.7572       682.0987         0.0000         0.0000         0.0000          -8956.9980         0.0000     -8956.9980     -8956.9980         0.0000            467.8533       465.7459   1000000.0000       467.8533       465.7459
ENERGY:    4777        59.1194       209.3373       675.4085        10.7950         -10593.7572       682.0991         0.0000         0.0000         0.0000          -8956.9980         0.0000     -8956.9980     -8956.9980         0.0000            467.8534       465.7460   1000000.0000       467.8534       465.7460
ENERGY:    4778        59.1196       209.3374       675.4085        10.7950         -10593.7572       682.0987         0.0000         0.0000         0.0000          -8956.9980         0.0000     -8956.9980     -8956.9980         0.0000            467.8533       465.7459   1000000.0000       467.8533       465.7459
ENERGY:    4779        59.7053       209.3556       675.4246        10.9235         -10594.0485       681.5934         0.0000         0.0000         0.0000          -8957.0460         0.0000     -8957.0460     -8957.0460         0.0000            466.7721       464.7788   1000000.0000       466.7721       464.7788
ENERGY:    4780        61.6178       209.9749       675.5252        11.1433         -10593.8722       681.2622         0.0000         0.0000         0.0000          -8954.3487         0.0000     -8954.3487     -8954.3487         0.0000            465.4674       463.5957   1000000.0000       465.4674       463.5957
ENERGY:    4781        59.2569       209.2721       675.4061        10.8501         -10593.9607       681.8188         0.0000         0.0000         0.0000          -8957.3568         0.0000     -8957.3568     -8957.3568         0.0000            467.3229       465.2739   1000000.0000       467.3229       465.2739
ENERGY:    4782        59.2879       209.2741       675.4071        10.8564         -10593.9744       681.7947         0.0000         0.0000         0.0000          -8957.3542         0.0000     -8957.3542     -8957.3542         0.0000            467.2701       465.2265   1000000.0000       467.2701       465.2265
ENERGY:    4783        59.2599       209.2722       675.4062        10.8507         -10593.9622       681.8164         0.0000         0.0000         0.0000          -8957.3568         0.0000     -8957.3568     -8957.3568         0.0000            467.3177       465.2692   1000000.0000       467.3177       465.2692
ENERGY:    4784        59.2591       209.2722       675.4062        10.8505         -10593.9618       681.8170         0.0000         0.0000         0.0000          -8957.3568         0.0000     -8957.3568     -8957.3568         0.0000            467.3190       465.2703   1000000.0000       467.3190       465.2703
ENERGY:    4785        59.2599       209.2722       675.4062        10.8507         -10593.9622       681.8164         0.0000         0.0000         0.0000          -8957.3568         0.0000     -8957.3568     -8957.3568         0.0000            467.3177       465.2691   1000000.0000       467.3177       465.2691
ENERGY:    4786        59.6419       209.4244       675.4228        10.9434         -10594.5447       681.5474         0.0000         0.0000         0.0000          -8957.5649         0.0000     -8957.5649     -8957.5649         0.0000            466.8018       465.0963   1000000.0000       466.8018       465.0963
ENERGY:    4787        61.1295       210.1474       675.4986        11.1005         -10594.6263       681.4857         0.0000         0.0000         0.0000          -8955.2647         0.0000     -8955.2647     -8955.2647         0.0000            466.0743       464.7246   1000000.0000       466.0743       464.7246
ENERGY:    4788        59.3498       209.2920       675.4085        10.8969         -10594.3563       681.6379         0.0000         0.0000         0.0000          -8957.7711         0.0000     -8957.7711     -8957.7711         0.0000            467.0437       465.1942   1000000.0000       467.0437       465.1942
ENERGY:    4789        59.3705       209.3008       675.4095        10.9010         -10594.3782       681.6275         0.0000         0.0000         0.0000          -8957.7690         0.0000     -8957.7690     -8957.7690         0.0000            467.0214       465.1862   1000000.0000       467.0214       465.1862
ENERGY:    4790        59.3518       209.2928       675.4086        10.8973         -10594.3584       681.6369         0.0000         0.0000         0.0000          -8957.7710         0.0000     -8957.7710     -8957.7710         0.0000            467.0415       465.1934   1000000.0000       467.0415       465.1934
ENERGY:    4791        59.3500       209.2921       675.4085        10.8969         -10594.3565       681.6378         0.0000         0.0000         0.0000          -8957.7711         0.0000     -8957.7711     -8957.7711         0.0000            467.0435       465.1941   1000000.0000       467.0435       465.1941
ENERGY:    4792        59.3498       209.2920       675.4085        10.8969         -10594.3563       681.6379         0.0000         0.0000         0.0000          -8957.7711         0.0000     -8957.7711     -8957.7711         0.0000            467.0437       465.1942   1000000.0000       467.0437       465.1942
ENERGY:    4793        59.5026       209.4783       675.4577        10.9176         -10594.7647       681.5579         0.0000         0.0000         0.0000          -8957.8506         0.0000     -8957.8506     -8957.8506         0.0000            467.1051       465.3533   1000000.0000       467.1051       465.3533
ENERGY:    4794        60.9726       210.2533       675.5721        11.0275         -10594.6294       681.7326         0.0000         0.0000         0.0000          -8955.0714         0.0000     -8955.0714     -8955.0714         0.0000            466.9409       465.3031   1000000.0000       466.9409       465.3031
ENERGY:    4795        59.2661       209.3170       675.4262        10.8966         -10594.6319       681.5690         0.0000         0.0000         0.0000          -8958.1570         0.0000     -8958.1570     -8958.1570         0.0000            467.1056       465.3060   1000000.0000       467.1056       465.3060
ENERGY:    4796        59.2766       209.3272       675.4287        10.8978         -10594.6497       681.5656         0.0000         0.0000         0.0000          -8958.1538         0.0000     -8958.1538     -8958.1538         0.0000            467.1080       465.3131   1000000.0000       467.1080       465.3131
ENERGY:    4797        59.2671       209.3179       675.4265        10.8967         -10594.6340       681.5686         0.0000         0.0000         0.0000          -8958.1572         0.0000     -8958.1572     -8958.1572         0.0000            467.1057       465.3066   1000000.0000       467.1057       465.3066
ENERGY:    4798        59.2670       209.3178       675.4264        10.8967         -10594.6338       681.5687         0.0000         0.0000         0.0000          -8958.1572         0.0000     -8958.1572     -8958.1572         0.0000            467.1057       465.3065   1000000.0000       467.1057       465.3065
ENERGY:    4799        59.2669       209.3178       675.4264        10.8967         -10594.6337       681.5687         0.0000         0.0000         0.0000          -8958.1572         0.0000     -8958.1572     -8958.1572         0.0000            467.1057       465.3065   1000000.0000       467.1057       465.3065
ENERGY:    4800        59.2670       209.3178       675.4264        10.8967         -10594.6338       681.5687         0.0000         0.0000         0.0000          -8958.1572         0.0000     -8958.1572     -8958.1572         0.0000            467.1057       465.3065   1000000.0000       467.1057       465.3065
ENERGY:    4801        59.4017       209.6800       675.4119        10.8701         -10595.1088       681.6115         0.0000         0.0000         0.0000          -8958.1337         0.0000     -8958.1337     -8958.1337         0.0000            467.2289       465.0284   1000000.0000       467.2289       465.0284
ENERGY:    4802        59.1615       209.4187       675.4113        10.8747         -10594.9292       681.5606         0.0000         0.0000         0.0000          -8958.5023         0.0000     -8958.5023     -8958.5023         0.0000            467.1942       465.1959   1000000.0000       467.1942       465.1959
ENERGY:    4803        59.1695       209.4377       675.4106        10.8734         -10594.9538       681.5629         0.0000         0.0000         0.0000          -8958.4997         0.0000     -8958.4997     -8958.4997         0.0000            467.1998       465.1812   1000000.0000       467.1998       465.1812
ENERGY:    4804        59.1621       209.4206       675.4112        10.8746         -10594.9318       681.5608         0.0000         0.0000         0.0000          -8958.5025         0.0000     -8958.5025     -8958.5025         0.0000            467.1948       465.1944   1000000.0000       467.1948       465.1944
ENERGY:    4805        59.1621       209.4203       675.4112        10.8746         -10594.9315       681.5608         0.0000         0.0000         0.0000          -8958.5025         0.0000     -8958.5025     -8958.5025         0.0000            467.1947       465.1946   1000000.0000       467.1947       465.1946
ENERGY:    4806        59.1620       209.4202       675.4112        10.8746         -10594.9313       681.5608         0.0000         0.0000         0.0000          -8958.5025         0.0000     -8958.5025     -8958.5025         0.0000            467.1947       465.1948   1000000.0000       467.1947       465.1948
ENERGY:    4807        59.1621       209.4203       675.4112        10.8746         -10594.9315       681.5608         0.0000         0.0000         0.0000          -8958.5025         0.0000     -8958.5025     -8958.5025         0.0000            467.1947       465.1946   1000000.0000       467.1947       465.1946
ENERGY:    4808        59.3490       209.7333       675.3158        10.9547         -10595.1864       681.3139         0.0000         0.0000         0.0000          -8958.5196         0.0000     -8958.5196     -8958.5196         0.0000            468.1673       465.9027   1000000.0000       468.1673       465.9027
ENERGY:    4809        60.6948       210.6402       675.2881        11.1114         -10594.9315       681.3302         0.0000         0.0000         0.0000          -8955.8668         0.0000     -8955.8668     -8955.8668         0.0000            468.9569       466.4394   1000000.0000       468.9569       466.4394
ENERGY:    4810        59.1115       209.5044       675.3543        10.9055         -10595.1160       681.4073         0.0000         0.0000         0.0000          -8958.8332         0.0000     -8958.8332     -8958.8332         0.0000            467.7118       465.5767   1000000.0000       467.7118       465.5767
ENERGY:    4811        59.1225       209.5208       675.3497        10.9095         -10595.1277       681.3953         0.0000         0.0000         0.0000          -8958.8299         0.0000     -8958.8299     -8958.8299         0.0000            467.7597       465.6115   1000000.0000       467.7597       465.6115
ENERGY:    4812        59.1125       209.5060       675.3538        10.9059         -10595.1172       681.4061         0.0000         0.0000         0.0000          -8958.8330         0.0000     -8958.8330     -8958.8330         0.0000            467.7167       465.5802   1000000.0000       467.7167       465.5802
ENERGY:    4813        59.1116       209.5046       675.3542        10.9055         -10595.1162       681.4072         0.0000         0.0000         0.0000          -8958.8331         0.0000     -8958.8331     -8958.8331         0.0000            467.7123       465.5770   1000000.0000       467.7123       465.5770
ENERGY:    4814        59.1115       209.5044       675.3543        10.9055         -10595.1160       681.4073         0.0000         0.0000         0.0000          -8958.8332         0.0000     -8958.8332     -8958.8332         0.0000            467.7118       465.5767   1000000.0000       467.7118       465.5767
ENERGY:    4815        59.1814       209.6532       675.3511        11.0601         -10595.1621       681.0064         0.0000         0.0000         0.0000          -8958.9099         0.0000     -8958.9099     -8958.9099         0.0000            468.0168       465.5815   1000000.0000       468.0168       465.5815
ENERGY:    4816        60.2719       210.3204       675.3963        11.2896         -10594.6978       680.8628         0.0000         0.0000         0.0000          -8956.5568         0.0000     -8956.5568     -8956.5568         0.0000            468.1621       465.4495   1000000.0000       468.1621       465.4495
ENERGY:    4817        59.0219       209.5189       675.3464        10.9784         -10595.1995       681.1657         0.0000         0.0000         0.0000          -8959.1683         0.0000     -8959.1683     -8959.1683         0.0000            467.8941       465.5966   1000000.0000       467.8941       465.5966
ENERGY:    4818        59.0278       209.5273       675.3464        10.9858         -10595.2005       681.1474         0.0000         0.0000         0.0000          -8959.1659         0.0000     -8959.1659     -8959.1659         0.0000            467.9079       465.5965   1000000.0000       467.9079       465.5965
ENERGY:    4819        59.0223       209.5197       675.3464        10.9791         -10595.1995       681.1638         0.0000         0.0000         0.0000          -8959.1682         0.0000     -8959.1682     -8959.1682         0.0000            467.8955       465.5967   1000000.0000       467.8955       465.5967
ENERGY:    4820        58.9134       209.6117       675.3538        11.0394         -10594.7507       680.7070         0.0000         0.0000         0.0000          -8959.1253         0.0000     -8959.1253     -8959.1253         0.0000            468.2877       466.4684   1000000.0000       468.2877       466.4684
ENERGY:    4821        58.8313       209.4951       675.3432        11.0004         -10595.0444       680.9163         0.0000         0.0000         0.0000          -8959.4581         0.0000     -8959.4581     -8959.4581         0.0000            468.1042       466.0351   1000000.0000       468.1042       466.0351
ENERGY:    4822        58.8261       209.5001       675.3436        11.0036         -10595.0212       680.8927         0.0000         0.0000         0.0000          -8959.4551         0.0000     -8959.4551     -8959.4551         0.0000            468.1243       466.0800   1000000.0000       468.1243       466.0800
ENERGY:    4823        58.8306       209.4955       675.3433        11.0008         -10595.0421       680.9139         0.0000         0.0000         0.0000          -8959.4581         0.0000     -8959.4581     -8959.4581         0.0000            468.1062       466.0396   1000000.0000       468.1062       466.0396
ENERGY:    4824        58.8311       209.4952       675.3432        11.0005         -10595.0439       680.9158         0.0000         0.0000         0.0000          -8959.4581         0.0000     -8959.4581     -8959.4581         0.0000            468.1047       466.0361   1000000.0000       468.1047       466.0361
ENERGY:    4825        58.8313       209.4951       675.3432        11.0004         -10595.0444       680.9163         0.0000         0.0000         0.0000          -8959.4581         0.0000     -8959.4581     -8959.4581         0.0000            468.1042       466.0351   1000000.0000       468.1042       466.0351
ENERGY:    4826        59.3656       209.2843       675.4257        10.9530         -10594.9832       680.5784         0.0000         0.0000         0.0000          -8959.3761         0.0000     -8959.3761     -8959.3761         0.0000            466.6900       464.7009   1000000.0000       466.6900       464.7009
ENERGY:    4827        58.9452       209.3284       675.3734        10.9688         -10595.0809       680.7330         0.0000         0.0000         0.0000          -8959.7320         0.0000     -8959.7320     -8959.7320         0.0000            467.4611       465.4279   1000000.0000       467.4611       465.4279
ENERGY:    4828        58.9733       209.3170       675.3778        10.9662         -10595.0776       680.7149         0.0000         0.0000         0.0000          -8959.7284         0.0000     -8959.7284     -8959.7284         0.0000            467.3859       465.3570   1000000.0000       467.3859       465.3570
ENERGY:    4829        58.9479       209.3272       675.3738        10.9685         -10595.0806       680.7312         0.0000         0.0000         0.0000          -8959.7320         0.0000     -8959.7320     -8959.7320         0.0000            467.4536       465.4208   1000000.0000       467.4536       465.4208
ENERGY:    4830        58.9457       209.3282       675.3735        10.9687         -10595.0808       680.7327         0.0000         0.0000         0.0000          -8959.7320         0.0000     -8959.7320     -8959.7320         0.0000            467.4598       465.4266   1000000.0000       467.4598       465.4266
ENERGY:    4831        58.9452       209.3284       675.3734        10.9688         -10595.0809       680.7330         0.0000         0.0000         0.0000          -8959.7320         0.0000     -8959.7320     -8959.7320         0.0000            467.4612       465.4279   1000000.0000       467.4612       465.4279
ENERGY:    4832        59.5719       209.4274       675.3974        10.9640         -10595.0072       679.9918         0.0000         0.0000         0.0000          -8959.6547         0.0000     -8959.6547     -8959.6547         0.0000            467.3481       465.6820   1000000.0000       467.3481       465.6820
ENERGY:    4833        59.1141       209.3059       675.3783        10.9551         -10595.1172       680.3639         0.0000         0.0000         0.0000          -8959.9999         0.0000     -8959.9999     -8959.9999         0.0000            467.4244       465.5619   1000000.0000       467.4244       465.5619
ENERGY:    4834        59.5486       209.4985       675.4098        11.0880         -10594.9949       679.6476         0.0000         0.0000         0.0000          -8959.8024         0.0000     -8959.8024     -8959.8024         0.0000            467.0207       465.2167   1000000.0000       467.0207       465.2167
ENERGY:    4835        59.1592       209.3138       675.3846        11.0026         -10595.1409       680.0387         0.0000         0.0000         0.0000          -8960.2419         0.0000     -8960.2419     -8960.2419         0.0000            467.2674       465.4288   1000000.0000       467.2674       465.4288
ENERGY:    4836        59.1812       209.3232       675.3862        11.0101         -10595.1359       679.9971         0.0000         0.0000         0.0000          -8960.2380         0.0000     -8960.2380     -8960.2380         0.0000            467.2443       465.4091   1000000.0000       467.2443       465.4091
ENERGY:    4837        59.1613       209.3146       675.3847        11.0034         -10595.1407       680.0346         0.0000         0.0000         0.0000          -8960.2421         0.0000     -8960.2421     -8960.2421         0.0000            467.2650       465.4268   1000000.0000       467.2650       465.4268
ENERGY:    4838        59.1610       209.3145       675.3847        11.0033         -10595.1407       680.0352         0.0000         0.0000         0.0000          -8960.2421         0.0000     -8960.2421     -8960.2421         0.0000            467.2654       465.4271   1000000.0000       467.2654       465.4271
ENERGY:    4839        59.1613       209.3146       675.3847        11.0034         -10595.1407       680.0346         0.0000         0.0000         0.0000          -8960.2421         0.0000     -8960.2421     -8960.2421         0.0000            467.2650       465.4268   1000000.0000       467.2650       465.4268
ENERGY:    4840        59.0628       209.8946       675.3969        11.1586         -10594.9104       679.3190         0.0000         0.0000         0.0000          -8960.0786         0.0000     -8960.0786     -8960.0786         0.0000            468.1071       465.6791   1000000.0000       468.1071       465.6791
ENERGY:    4841        58.9930       209.4943       675.3813        11.0615         -10595.1189       679.7033         0.0000         0.0000         0.0000          -8960.4855         0.0000     -8960.4855     -8960.4855         0.0000            467.6467       465.5509   1000000.0000       467.6467       465.5509
ENERGY:    4842        58.9854       209.5259       675.3818        11.0701         -10595.1071       679.6626         0.0000         0.0000         0.0000          -8960.4813         0.0000     -8960.4813     -8960.4813         0.0000            467.6945       465.5654   1000000.0000       467.6945       465.5654
ENERGY:    4843        58.9921       209.4974       675.3813        11.0623         -10595.1179       679.6992         0.0000         0.0000         0.0000          -8960.4855         0.0000     -8960.4855     -8960.4855         0.0000            467.6515       465.5524   1000000.0000       467.6515       465.5524
ENERGY:    4844        58.9928       209.4952       675.3813        11.0617         -10595.1186       679.7021         0.0000         0.0000         0.0000          -8960.4855         0.0000     -8960.4855     -8960.4855         0.0000            467.6481       465.5514   1000000.0000       467.6481       465.5514
ENERGY:    4845        59.2222       210.0913       675.3690        11.1121         -10595.1576       679.0945         0.0000         0.0000         0.0000          -8960.2685         0.0000     -8960.2685     -8960.2685         0.0000            468.3047       465.8414   1000000.0000       468.3047       465.8414
ENERGY:    4846        58.9526       209.6700       675.3684        11.0717         -10595.2167       679.4266         0.0000         0.0000         0.0000          -8960.7274         0.0000     -8960.7274     -8960.7274         0.0000            467.9388       465.6872   1000000.0000       467.9388       465.6872
ENERGY:    4847        58.9626       209.7027       675.3675        11.0743         -10595.2210       679.3909         0.0000         0.0000         0.0000          -8960.7229         0.0000     -8960.7229     -8960.7229         0.0000            467.9772       465.7043   1000000.0000       467.9772       465.7043
ENERGY:    4848        58.9535       209.6732       675.3683        11.0719         -10595.2172       679.4230         0.0000         0.0000         0.0000          -8960.7274         0.0000     -8960.7274     -8960.7274         0.0000            467.9426       465.6890   1000000.0000       467.9426       465.6890
ENERGY:    4849        58.9528       209.6708       675.3683        11.0717         -10595.2168       679.4257         0.0000         0.0000         0.0000          -8960.7274         0.0000     -8960.7274     -8960.7274         0.0000            467.9397       465.6877   1000000.0000       467.9397       465.6877
ENERGY:    4850        59.4350       209.8927       675.5414        11.0556         -10595.6161       679.3086         0.0000         0.0000         0.0000          -8960.3830         0.0000     -8960.3830     -8960.3830         0.0000            467.8684       465.9283   1000000.0000       467.8684       465.9283
ENERGY:    4851        58.9920       209.6679       675.4250        11.0543         -10595.4548       679.3583         0.0000         0.0000         0.0000          -8960.9572         0.0000     -8960.9572     -8960.9572         0.0000            467.9279       465.7959   1000000.0000       467.9279       465.7959
ENERGY:    4852        59.0153       209.6778       675.4351        11.0528         -10595.4831       679.3502         0.0000         0.0000         0.0000          -8960.9519         0.0000     -8960.9519     -8960.9519         0.0000            467.9240       465.8111   1000000.0000       467.9240       465.8111
ENERGY:    4853        58.9942       209.6688       675.4260        11.0541         -10595.4578       679.3575         0.0000         0.0000         0.0000          -8960.9572         0.0000     -8960.9572     -8960.9572         0.0000            467.9276       465.7974   1000000.0000       467.9276       465.7974
ENERGY:    4854        58.9932       209.6684       675.4255        11.0542         -10595.4565       679.3579         0.0000         0.0000         0.0000          -8960.9572         0.0000     -8960.9572     -8960.9572         0.0000            467.9277       465.7968   1000000.0000       467.9277       465.7968
ENERGY:    4855        58.9930       209.6683       675.4254        11.0542         -10595.4561       679.3580         0.0000         0.0000         0.0000          -8960.9572         0.0000     -8960.9572     -8960.9572         0.0000            467.9278       465.7966   1000000.0000       467.9278       465.7966
ENERGY:    4856        58.9932       209.6684       675.4255        11.0542         -10595.4565       679.3579         0.0000         0.0000         0.0000          -8960.9573         0.0000     -8960.9573     -8960.9573         0.0000            467.9277       465.7968   1000000.0000       467.9277       465.7968
ENERGY:    4857        58.8776       210.0716       675.6072        11.0603         -10595.6113       679.6765         0.0000         0.0000         0.0000          -8960.3181         0.0000     -8960.3181     -8960.3181         0.0000            467.3389       465.8659   1000000.0000       467.3389       465.8659
ENERGY:    4858        58.7736       209.6989       675.4745        11.0453         -10595.5934       679.4381         0.0000         0.0000         0.0000          -8961.1630         0.0000     -8961.1630     -8961.1630         0.0000            467.7503       465.8363   1000000.0000       467.7503       465.8363
ENERGY:    4859        58.7508       209.7174       675.4858        11.0448         -10595.6110       679.4574         0.0000         0.0000         0.0000          -8961.1548         0.0000     -8961.1548     -8961.1548         0.0000            467.7122       465.8423   1000000.0000       467.7122       465.8423
ENERGY:    4860        58.7710       209.7005       675.4756        11.0453         -10595.5955       679.4400         0.0000         0.0000         0.0000          -8961.1631         0.0000     -8961.1631     -8961.1631         0.0000            467.7464       465.8369   1000000.0000       467.7464       465.8369
ENERGY:    4861        58.7717       209.7001       675.4753        11.0453         -10595.5950       679.4395         0.0000         0.0000         0.0000          -8961.1632         0.0000     -8961.1632     -8961.1632         0.0000            467.7475       465.8367   1000000.0000       467.7475       465.8367
ENERGY:    4862        58.7719       209.6999       675.4752        11.0453         -10595.5949       679.4393         0.0000         0.0000         0.0000          -8961.1632         0.0000     -8961.1632     -8961.1632         0.0000            467.7478       465.8366   1000000.0000       467.7478       465.8366
ENERGY:    4863        58.7717       209.7001       675.4753        11.0453         -10595.5950       679.4395         0.0000         0.0000         0.0000          -8961.1632         0.0000     -8961.1632     -8961.1632         0.0000            467.7475       465.8367   1000000.0000       467.7475       465.8367
ENERGY:    4864        59.2730       209.5543       675.6552        11.1078         -10596.0885       679.9630         0.0000         0.0000         0.0000          -8960.5351         0.0000     -8960.5351     -8960.5351         0.0000            467.4451       465.6756   1000000.0000       467.4451       465.6756
ENERGY:    4865        58.7686       209.5446       675.5248        11.0512         -10595.8574       679.5847         0.0000         0.0000         0.0000          -8961.3835         0.0000     -8961.3835     -8961.3835         0.0000            467.6627       465.7990   1000000.0000       467.6627       465.7990
ENERGY:    4866        58.7887       209.5268       675.5358        11.0542         -10595.8972       679.6169         0.0000         0.0000         0.0000          -8961.3749         0.0000     -8961.3749     -8961.3749         0.0000            467.6440       465.7896   1000000.0000       467.6440       465.7896
ENERGY:    4867        58.7703       209.5426       675.5258        11.0514         -10595.8618       679.5879         0.0000         0.0000         0.0000          -8961.3837         0.0000     -8961.3837     -8961.3837         0.0000            467.6607       465.7979   1000000.0000       467.6607       465.7979
ENERGY:    4868        58.7699       209.5431       675.5256        11.0514         -10595.8606       679.5871         0.0000         0.0000         0.0000          -8961.3835         0.0000     -8961.3835     -8961.3835         0.0000            467.6613       465.7983   1000000.0000       467.6613       465.7983
ENERGY:    4869        58.7703       209.5426       675.5258        11.0514         -10595.8618       679.5879         0.0000         0.0000         0.0000          -8961.3837         0.0000     -8961.3837     -8961.3837         0.0000            467.6607       465.7979   1000000.0000       467.6607       465.7979
ENERGY:    4870        60.0362       209.1947       675.6260        11.1490         -10596.6113       679.9519         0.0000         0.0000         0.0000          -8960.6535         0.0000     -8960.6535     -8960.6535         0.0000            469.6867       467.2812   1000000.0000       469.6867       467.2812
ENERGY:    4871        58.9968       209.3198       675.5467        11.0705         -10596.2196       679.6695         0.0000         0.0000         0.0000          -8961.6164         0.0000     -8961.6164     -8961.6164         0.0000            468.3451       466.3030   1000000.0000       468.3451       466.3030
ENERGY:    4872        59.0658       209.2874       675.5524        11.0760         -10596.2795       679.6907         0.0000         0.0000         0.0000          -8961.6072         0.0000     -8961.6072     -8961.6072         0.0000            468.4825       466.4038   1000000.0000       468.4825       466.4038
ENERGY:    4873        59.0033       209.3164       675.5472        11.0710         -10596.2259       679.6716         0.0000         0.0000         0.0000          -8961.6164         0.0000     -8961.6164     -8961.6164         0.0000            468.3589       466.3131   1000000.0000       468.3589       466.3131
ENERGY:    4874        59.0004       209.3179       675.5470        11.0708         -10596.2231       679.6707         0.0000         0.0000         0.0000          -8961.6163         0.0000     -8961.6163     -8961.6163         0.0000            468.3529       466.3087   1000000.0000       468.3529       466.3087
ENERGY:    4875        59.0033       209.3164       675.5472        11.0710         -10596.2259       679.6716         0.0000         0.0000         0.0000          -8961.6164         0.0000     -8961.6164     -8961.6164         0.0000            468.3589       466.3131   1000000.0000       468.3589       466.3131
ENERGY:    4876        59.4979       209.7988       675.7549        11.1943         -10597.0773       680.4275         0.0000         0.0000         0.0000          -8960.4039         0.0000     -8960.4039     -8960.4039         0.0000            468.4436       465.6752   1000000.0000       468.4436       465.6752
ENERGY:    4877        58.9087       209.3213       675.5903        11.0910         -10596.5797       679.8389         0.0000         0.0000         0.0000          -8961.8295         0.0000     -8961.8295     -8961.8295         0.0000            468.4049       466.1562   1000000.0000       468.4049       466.1562
ENERGY:    4878        58.9134       209.3388       675.6033        11.0980         -10596.6576       679.8877         0.0000         0.0000         0.0000          -8961.8164         0.0000     -8961.8164     -8961.8164         0.0000            468.4136       466.1125   1000000.0000       468.4136       466.1125
ENERGY:    4879        58.9087       209.3227       675.5915        11.0917         -10596.5879       679.8437         0.0000         0.0000         0.0000          -8961.8295         0.0000     -8961.8295     -8961.8295         0.0000            468.4058       466.1518   1000000.0000       468.4058       466.1518
ENERGY:    4880        58.9087       209.3221       675.5910        11.0914         -10596.5843       679.8415         0.0000         0.0000         0.0000          -8961.8296         0.0000     -8961.8296     -8961.8296         0.0000            468.4054       466.1538   1000000.0000       468.4054       466.1538
ENERGY:    4881        58.9087       209.3219       675.5908        11.0913         -10596.5834       679.8410         0.0000         0.0000         0.0000          -8961.8296         0.0000     -8961.8296     -8961.8296         0.0000            468.4053       466.1543   1000000.0000       468.4053       466.1543
ENERGY:    4882        58.9087       209.3218       675.5908        11.0913         -10596.5829       679.8408         0.0000         0.0000         0.0000          -8961.8296         0.0000     -8961.8296     -8961.8296         0.0000            468.4053       466.1545   1000000.0000       468.4053       466.1545
ENERGY:    4883        58.9087       209.3219       675.5908        11.0913         -10596.5834       679.8410         0.0000         0.0000         0.0000          -8961.8296         0.0000     -8961.8296     -8961.8296         0.0000            468.4053       466.1543   1000000.0000       468.4053       466.1543
ENERGY:    4884        58.6266       210.2800       676.1262        11.2763         -10597.0381       680.5627         0.0000         0.0000         0.0000          -8960.1663         0.0000     -8960.1663     -8960.1663         0.0000            469.3657       468.0051   1000000.0000       469.3657       468.0051
ENERGY:    4885        58.5711       209.4137       675.7086        11.1152         -10596.8258       679.9738         0.0000         0.0000         0.0000          -8962.0434         0.0000     -8962.0434     -8962.0434         0.0000            468.6763       466.6481   1000000.0000       468.6763       466.6481
ENERGY:    4886        58.5055       209.4604       675.7458        11.1253         -10596.8814       680.0194         0.0000         0.0000         0.0000          -8962.0251         0.0000     -8962.0251     -8962.0251         0.0000            468.7527       466.7908   1000000.0000       468.7527       466.7908
ENERGY:    4887        58.5638       209.4180       675.7123        11.1162         -10596.8316       679.9782         0.0000         0.0000         0.0000          -8962.0432         0.0000     -8962.0432     -8962.0432         0.0000            468.6841       466.6625   1000000.0000       468.6841       466.6625
ENERGY:    4888        58.5701       209.4142       675.7091        11.1153         -10596.8263       679.9743         0.0000         0.0000         0.0000          -8962.0432         0.0000     -8962.0432     -8962.0432         0.0000            468.6774       466.6500   1000000.0000       468.6774       466.6500
ENERGY:    4889        58.5711       209.4137       675.7086        11.1152         -10596.8258       679.9738         0.0000         0.0000         0.0000          -8962.0434         0.0000     -8962.0434     -8962.0434         0.0000            468.6764       466.6481   1000000.0000       468.6764       466.6481
ENERGY:    4890        59.1334       209.9283       676.1227        11.2725         -10597.7158       680.4359         0.0000         0.0000         0.0000          -8960.8230         0.0000     -8960.8230     -8960.8230         0.0000            468.1711       466.6705   1000000.0000       468.1711       466.6705
